H-Hand Detected,H-Distance,H-Illegal Objects,H-Prohibited Item,F-Hand Detected,F-Distance,F-Illegal Objects,F-Prohibited Item,num_faces,iris_pos,iris_ratio,mouth_zone,mouth_area,x_rotation,y_rotation,z_rotation,radial_distance,gaze_direction,gaze_zone,verification_result,Cheat Score,timestamp,face_is_cheating,hand_is_cheating,split,video,is_cheating
True,,0,[],False,,0,[],1,center,0.42418250299576343,GREEN,78.0,0,0,0,64811.42010008187,left,red,False,1,0:00:30.400000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.43446333477261917,YELLOW,182.0,0,0,0,64811.83515191669,left,red,True,1,0:01:02.900000,0,0,Train,Video2,0
True,83.19855767980596,1,['watch'],False,,0,[],1,right,0.4049763024119306,GREEN,22.0,0,0,0,2506.865795151914,right,red,True,1,0:00:39.500000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.45144933577930424,YELLOW,184.0,0,0,0,64819.42360751994,left,red,True,1,0:00:05.250000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.45343136195018535,GREEN,34.0,0,0,0,1046.0907174942927,right,red,True,1,0:01:05.800000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4444444444444444,GREEN,9.5,0,0,0,64819.303989146065,left,red,True,1,0:00:37.800000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.49743368707551633,GREEN,156.5,0,0,0,64829.091981719255,left,red,True,1,0:01:34.350000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0:00:00.400000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.425205832509386,GREEN,27.0,0,0,0,3147.0795767320865,right,red,True,1,0:01:26.600000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0:01:11.850000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4871575876582256,GREEN,33.0,0,0,0,4664.990359563758,right,red,False,1,0:01:14.150000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4437601569801833,GREEN,20.0,0,0,0,2420.2260087430564,right,red,True,1,0:00:16.250000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.45145119396892297,GREEN,96.0,0,0,0,2205.618703044569,right,red,True,1,0:00:59.500000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4643318068425182,GREEN,103.0,0,0,0,2136.243255310108,right,red,True,1,0:00:04.800000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.46174402775760004,GREEN,22.0,0,0,0,64865.991300375485,left,red,True,1,0:01:15.450000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.48507125007266594,YELLOW,273.5,0,0,0,3121.3472326584506,right,red,True,1,0:01:35.600000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.45472008622459426,GREEN,129.0,0,0,0,64829.43691188358,left,red,True,1,0:01:34.050000,0,0,Train,Video2,0
True,119.47384651043926,1,['closedbook'],False,,0,[],1,right,0.40481443511250337,GREEN,15.5,0,0,0,1824.4682943675652,right,red,True,1,0:00:08.050000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.48226464261892765,GREEN,88.5,0,0,0,3239.4281064808815,right,red,True,1,0:01:30.250000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,right,0.3733939969028385,YELLOW,172.0,0,0,0,5923.98633503973,right,red,False,1,0:01:10.600000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0:01:11.150000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4420322289919331,GREEN,104.5,0,0,0,64879.64962559321,left,red,True,1,0:00:42.450000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0:01:13.700000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.49239177940896844,GREEN,0.5,0,0,0,1836.1282203158257,right,red,True,1,0:01:06.100000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0:00:13.450000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4930181377760687,GREEN,6.0,0,0,0,64870.18212304218,left,red,True,1,0:00:31.650000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.5448234385427269,GREEN,52.0,0,0,0,3272.29407777014,right,red,True,1,0:01:29.700000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4938814826645346,GREEN,25.0,0,0,0,64812.69112778397,left,red,True,1,0:01:18.400000,0,0,Train,Video2,0
True,,0,[],False,,2,"['headphone', 'headphone']",1,center,0.4490821841210201,GREEN,49.0,0,0,0,64813.49154942496,left,red,True,1,0:00:14.350000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.5306082023279347,GREEN,36.0,0,0,0,64846.072063431835,left,red,True,1,0:01:29.850000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4664892207294094,GREEN,43.0,0,0,0,3146.714214817508,right,red,True,1,0:01:27.700000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.42572430605648753,GREEN,22.5,0,0,0,64838.985039762476,left,red,True,1,0:00:02.650000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.43412157106222965,GREEN,73.0,0,0,0,3118.576407080977,right,red,True,1,0:01:34.950000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4841487374764082,GREEN,6.5,0,0,0,64826.6076585914,left,red,True,1,0:00:34.500000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.44752233809489633,GREEN,19.5,0,0,0,2119.8898220688607,right,red,True,1,0:00:16.750000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4877267694589292,GREEN,111.5,0,0,0,64835.052237812546,left,red,True,1,0:01:37.150000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0:01:12.250000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.45368356769809437,GREEN,90.5,0,0,0,3366.733518916724,right,red,True,1,0:00:20.900000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.455345417832753,GREEN,13.5,0,0,0,2762.0408812437886,right,red,True,1,0:00:26.700000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4565403802227645,GREEN,4.0,0,0,0,3723.673390041315,right,red,True,1,0:00:30.850000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,right,0.41026434366535963,GREEN,66.0,0,0,0,64850.41191288298,left,red,True,1,0:01:40.100000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.456361482017319,YELLOW,197.5,0,0,0,64853.28208037372,left,red,True,1,0:00:48.900000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4242640687119285,GREEN,86.0,0,0,0,64807.80993549134,left,red,True,1,0:00:58.200000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.44360350934916115,GREEN,126.0,0,0,0,2362.763747619708,right,red,True,1,0:01:00.400000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.48226464261892765,GREEN,96.0,0,0,0,3294.902570470915,right,red,True,1,0:01:30.200000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.47343207647399926,GREEN,152.0,0,0,0,64832.25752968161,left,red,True,1,0:01:32.600000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.42857142857142855,GREEN,3.0,0,0,0,2772.29550696451,right,red,True,1,0:00:26.850000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4834071928524969,GREEN,125.5,0,0,0,64799.81896219451,left,red,True,1,0:00:55.250000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4357977161242459,GREEN,5.0,0,0,0,3422.261580318337,right,red,True,1,0:00:15.400000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.43852900965351466,GREEN,78.5,0,0,0,64872.210873482996,left,red,False,1,0:00:19.400000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.454336899611537,GREEN,0.5,0,0,0,2792.7226613534663,right,red,True,1,0:00:21.700000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4202488610103943,YELLOW,490.0,0,0,0,64849.629274315834,left,red,True,1,0:00:02.050000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4274343000283713,GREEN,125.5,0,0,0,2406.2746369281313,right,red,True,1,0:00:54.500000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4386146514880687,GREEN,22.5,0,0,0,3439.0671470393336,right,red,True,1,0:00:06.900000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4550725827824858,GREEN,12.0,0,0,0,64819.24347748337,left,red,True,1,0:01:04.150000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4667035434652913,YELLOW,163.0,0,0,0,3141.3676886158846,right,red,True,1,0:00:21.150000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.447213595499958,GREEN,41.0,0,0,0,3457.792697714628,right,red,True,1,0:01:41.550000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4485869240972164,GREEN,17.0,0,0,0,3007.8338035098595,right,red,True,1,0:01:14.750000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,right,0.41503746524979596,GREEN,100.5,0,0,0,2961.1824191679843,right,red,True,1,0:01:24.250000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.45057017362892193,GREEN,127.5,0,0,0,2492.775079655556,right,red,True,1,0:01:02.350000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,left,0.5999351456518669,GREEN,71.5,0,0,0,64889.66205961954,left,red,True,1,0:00:47.700000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4688756316728922,GREEN,96.5,0,0,0,3391.976218378546,right,red,True,1,0:01:32.450000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.43712477270740235,YELLOW,347.5,0,0,0,2454.587407265864,right,red,True,1,0:00:02.150000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.45532084640474313,GREEN,34.0,0,0,0,1952.931079420658,right,red,True,1,0:01:17.650000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4724150353928588,GREEN,74.5,0,0,0,2742.4985500977145,right,red,True,1,0:00:32.950000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4592917429145543,GREEN,25.0,0,0,0,2581.301894382711,right,red,True,1,0:00:36.450000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4534577175236103,GREEN,5.5,0,0,0,64849.5531623269,left,red,False,1,0:01:22.250000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4780071465553302,GREEN,36.0,0,0,0,2106.80304337678,right,red,True,1,0:00:03.150000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4429092258866132,GREEN,2.0,0,0,0,64822.658999048515,left,red,True,1,0:01:07.650000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.43335655384975735,GREEN,25.0,0,0,0,2019.9882911262796,right,red,True,1,0:01:07.100000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4634275570907938,GREEN,95.5,0,0,0,2971.0598547452732,right,red,True,1,0:00:54.750000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4482654517444206,YELLOW,187.0,0,0,0,64813.82664880959,left,red,True,1,0:00:57.550000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.44427307584565257,GREEN,6.0,0,0,0,2666.6209708057468,right,red,True,1,0:00:37.700000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4522442778829026,GREEN,28.5,0,0,0,2020.7080294384978,right,red,True,1,0:01:03.900000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.48507125007266594,GREEN,9.5,0,0,0,64848.18161812864,left,red,True,1,0:01:29.600000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,right,0.38927941319630754,GREEN,0.5,0,0,0,64863.75013009526,left,red,True,1,0:00:16.050000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4930712585976249,GREEN,84.0,0,0,0,64834.308425858726,left,red,True,1,0:01:32.550000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.48507125007266594,GREEN,87.0,0,0,0,3338.145516133993,right,red,True,1,0:01:31.050000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4826900565804619,GREEN,78.5,0,0,0,64852.700756190534,left,red,True,1,0:01:31.750000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4752207885720457,GREEN,142.5,0,0,0,2649.107953609456,right,red,True,1,0:00:54.600000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.5574312636854032,GREEN,63.0,0,0,0,314.68388416525363,left,red,True,1,0:00:34.200000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4677395126500378,GREEN,3.5,0,0,0,3943.5075979413987,right,red,False,1,0:00:20.700000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4762320122781465,GREEN,82.5,0,0,0,3899.60049481968,right,red,True,1,0:00:49.800000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4888461805469018,YELLOW,180.5,0,0,0,64873.85280484911,left,red,True,1,0:00:52.100000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.48477634402651576,GREEN,6.0,0,0,0,64814.835843840134,left,red,True,1,0:00:27.550000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4239679499749544,GREEN,11.5,0,0,0,3162.4209703328384,right,red,True,1,0:00:23.700000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4443127199433393,GREEN,9.0,0,0,0,2690.6531347002324,right,red,True,1,0:00:40.700000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4396686822891455,GREEN,63.5,0,0,0,64811.29913574235,left,red,True,1,0:00:23.300000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.46354060067683006,GREEN,133.0,0,0,0,2394.098162930161,right,red,True,1,0:00:57.250000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4600856791042168,GREEN,78.0,0,0,0,2524.397980338355,right,red,True,1,0:00:36.400000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.45891476291612965,GREEN,56.5,0,0,0,64798.020465919726,left,red,True,1,0:01:00.650000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.49904122634695197,GREEN,17.0,0,0,0,1201.4713848472493,right,red,True,1,0:00:34.350000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4685212856658182,GREEN,114.5,0,0,0,3225.2018585428864,right,red,True,1,0:00:21.050000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4257997168527447,GREEN,5.0,0,0,0,64814.76757984669,left,red,True,1,0:01:07.450000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4815144168041468,GREEN,39.0,0,0,0,1772.3709388236095,right,red,True,1,0:01:18.150000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4392527096591926,GREEN,37.5,0,0,0,64813.60802211664,left,red,True,1,0:00:22.950000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.5306082023279347,GREEN,41.5,0,0,0,64866.386806705916,left,red,True,1,0:00:35.800000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.47356594670895935,GREEN,33.0,0,0,0,4379.723755032095,right,red,False,1,0:01:22.300000,0,0,Train,Video2,0
