H-Hand Detected,H-Distance,H-Illegal Objects,H-Prohibited Item,F-Hand Detected,F-Distance,F-Illegal Objects,F-Prohibited Item,num_faces,iris_pos,iris_ratio,mouth_zone,mouth_area,x_rotation,y_rotation,z_rotation,radial_distance,gaze_direction,gaze_zone,verification_result,Cheat Score,timestamp,face_is_cheating,hand_is_cheating,split,video,is_cheating
True,97.74456506629922,1,['cell phone'],False,,0,[],1,left,0.6737451923907605,GREEN,114.0,0,0,0,2893.681788686775,left,red,False,1,0:00:50.150000,1,1,Train,Video1,1
True,113.07077429645558,1,['cell phone'],False,,1,['headphone'],1,center,0.44933310308688723,GREEN,39.0,0,0,0,64860.2000212679,left,red,True,1,0:01:28.650000,1,1,Train,Video1,1
True,100.72239075796404,1,['cell phone'],False,,0,[],1,center,0.47140452079103173,GREEN,53.5,0,0,0,2902.0905811166535,right,red,True,1,0:00:43.750000,1,1,Train,Video1,1
False,,0,[],False,,0,[],1,center,0.44108109139123086,GREEN,34.5,0,0,0,64933.023773358225,left,red,True,1,0:00:27.600000,1,1,Train,Video1,1
True,93.23625904121208,1,['cell phone'],False,,0,[],1,center,0.4584964319405221,GREEN,65.0,0,0,0,4747.678035881099,right,red,True,1,0:01:01.850000,1,1,Train,Video1,1
True,103.23274674249446,1,['closedbook'],False,,1,['headphone'],1,center,0.4630073305535021,GREEN,78.5,0,0,0,3666.0327297016966,right,red,True,1,0:01:28.850000,1,1,Train,Video1,1
True,178.4432682955566,1,['cell phone'],False,,1,['headphone'],1,center,0.5190489039636654,GREEN,17.0,0,0,0,64944.789551095215,left,red,True,1,0:00:22.750000,1,1,Train,Video1,1
False,,0,[],False,,1,['headphone'],1,center,0.45840590128590775,GREEN,70.0,0,0,0,3791.180591465714,right,red,True,1,0:01:30.900000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,right,0.4060427190027822,ORANGE,518.0,0,0,0,64881.870440682564,left,red,True,1,0:02:19.400000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0:02:16.550000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,0,[],1,center,0.49827287912243984,GREEN,103.0,0,0,0,64858.27614459546,left,red,True,1,0:00:36.200000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.48416664917509733,GREEN,14.5,0,0,0,64863.4614443109,left,red,True,1,0:01:16.450000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,0,[],1,right,0.4099862646496406,GREEN,29.0,0,0,0,64844.27328474642,left,red,True,1,0:00:39.700000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0:01:56.450000,1,1,Train,Video1,1
True,112.4144118874444,1,['cell phone'],False,,1,['headphone'],1,center,0.44175798291988017,GREEN,76.5,0,0,0,3536.285837485823,right,red,True,1,0:01:14.850000,1,1,Train,Video1,1
False,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0:02:06.750000,1,1,Train,Video1,1
True,91.21951545584969,1,['cell phone'],False,,0,[],1,left,0.7111255035964362,GREEN,59.0,0,0,0,64791.428882580185,left,red,True,1,0:00:53.100000,1,1,Train,Video1,1
True,101.21264743103995,1,['cell phone'],False,,0,[],1,center,0.4576043153224294,GREEN,42.0,0,0,0,2463.942398932016,right,red,True,1,0:00:56.050000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,left,1.051757904779178,YELLOW,188.0,0,0,0,3864.120876824028,right,red,False,1,0:01:45.500000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.49623583103198016,GREEN,22.0,0,0,0,4766.334906431457,right,red,True,1,0:00:20.650000,1,1,Train,Video1,1
False,,0,[],True,220.90722034374522,1,['headphone'],1,center,0.4776901919268254,GREEN,19.0,0,0,0,5365.331820976752,right,red,True,1,0:00:23.200000,1,1,Train,Video1,1
True,366.0191251833707,1,['cell phone'],False,,1,['headphone'],1,center,0.4826900565804619,GREEN,43.5,0,0,0,4358.926144753833,right,red,True,1,0:00:13.150000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0:02:11.650000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,left,0.7169379331573968,GREEN,5.5,0,0,0,64786.81250033251,left,red,False,1,0:01:35.850000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4688756316728922,GREEN,77.5,0,0,0,3359.5431627075945,right,red,True,1,0:00:25.300000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4799503135982258,YELLOW,446.0,0,0,0,8199.95707339718,right,red,False,1,0:02:00.900000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.49710701525464784,ORANGE,840.0,0,0,0,596.6427042723748,left,red,True,1,0:02:21.750000,1,1,Train,Video1,1
True,108.07404868885037,1,['cell phone'],False,,0,[],1,center,0.44447527331726233,GREEN,45.5,0,0,0,64841.66321373722,left,red,True,1,0:00:58.900000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4737589195066988,GREEN,16.5,0,0,0,2090.2791990681067,right,red,True,1,0:00:08.750000,1,1,Train,Video1,1
False,,0,[],False,,0,[],1,center,0.5296864030627175,GREEN,121.0,0,0,0,64841.005313255824,left,red,True,1,0:01:07.150000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.42896404544467825,GREEN,29.0,0,0,0,4595.222088698476,right,red,True,1,0:00:18.150000,1,1,Train,Video1,1
True,120.7393887677091,1,['cell phone'],False,,1,['headphone'],1,center,0.47823088997960855,GREEN,61.5,0,0,0,3562.637399712779,right,red,True,1,0:01:21.850000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0:01:42.500000,1,1,Train,Video1,1
True,96.33275663033837,1,['cell phone'],False,,0,[],1,left,0.6737451923907605,GREEN,104.0,0,0,0,64759.4722247766,right,red,False,1,0:00:50.200000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4609209615325419,GREEN,63.0,0,0,0,4004.5202462430407,right,red,True,1,0:00:05.650000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0:00:11.850000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0:02:06.550000,1,1,Train,Video1,1
False,,0,[],True,147.73286702694156,1,['headphone'],1,center,0.4630073305535021,GREEN,32.5,0,0,0,3782.086219218494,right,red,True,1,0:01:31.500000,1,1,Train,Video1,1
True,96.93812459502195,1,['cell phone'],False,,0,[],1,left,0.6495885758840554,YELLOW,179.0,0,0,0,64764.591698824086,right,red,False,1,0:00:50.600000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4801298181631174,YELLOW,322.0,0,0,0,4968.3951116549015,right,red,True,1,0:01:59.550000,1,1,Train,Video1,1
False,,1,['cell phone'],True,,0,[],1,center,0.45418636464292766,GREEN,128.0,0,0,0,2839.545620647089,right,red,True,1,0:00:38.950000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.42573465914816,GREEN,22.5,0,0,0,3533.604390612144,right,red,True,1,0:01:15.500000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.44172610429938614,YELLOW,412.5,0,0,0,64821.80716686035,left,red,True,1,0:02:28.850000,1,1,Train,Video1,1
True,95.46203433826454,1,['cell phone'],False,,0,[],1,right,0.4185067848841674,GREEN,39.5,0,0,0,64810.099875850035,left,red,True,1,0:00:54.650000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4799503135982258,YELLOW,456.0,0,0,0,3899.4352657054446,right,red,True,1,0:01:46.500000,1,1,Train,Video1,1
True,202.03960007879644,2,"['cell phone', 'cell phone']",False,,0,[],1,center,0.486812388266633,GREEN,64.5,0,0,0,64826.66085687385,left,red,True,1,0:01:08.650000,1,1,Train,Video1,1
False,,1,['cell phone'],True,155.7562197795003,1,['headphone'],1,center,0.4338609156373123,GREEN,121.0,0,0,0,2905.782639125108,right,red,True,1,0:01:11.200000,1,1,Train,Video1,1
True,97.0,1,['cell phone'],False,,0,[],1,left,0.6247161517603577,YELLOW,172.5,0,0,0,64768.18295570323,right,red,True,1,0:00:48.500000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.4630073305535021,GREEN,54.5,0,0,0,3486.752836907516,right,red,True,1,0:01:16.750000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4643318068425182,YELLOW,171.5,0,0,0,64881.046681161024,left,red,True,1,0:00:02.550000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4711428474315455,GREEN,87.5,0,0,0,64857.47418051887,left,red,True,1,0:00:26.900000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4799503135982258,GREEN,8.0,0,0,0,4920.02655850302,right,red,True,1,0:00:20.400000,1,1,Train,Video1,1
False,,1,['cell phone'],True,,0,[],1,center,0.49324293264478397,GREEN,47.5,0,0,0,64847.31584854853,left,red,True,1,0:00:41.100000,1,1,Train,Video1,1
False,,0,[],True,185.32134253776601,1,['headphone'],1,center,0.48141946977906175,GREEN,63.5,0,0,0,64881.15773114225,left,red,True,1,0:00:24.700000,1,1,Train,Video1,1
True,235.74774654278247,1,['closedbook'],False,,0,[],1,left,0.598421346634717,GREEN,116.5,0,0,0,64831.60140444341,left,red,False,1,0:01:48.600000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.47695144300424724,GREEN,17.5,0,0,0,64848.35470464007,left,red,True,1,0:01:07.500000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4984212148776383,GREEN,24.0,0,0,0,64916.29324343024,left,red,True,1,0:00:20.850000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.44934392070251217,GREEN,13.0,0,0,0,64940.44724569735,left,red,True,1,0:00:21.650000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0:02:05.350000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0:02:14.450000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,right,0.413802944301184,GREEN,49.0,0,0,0,64949.31003377908,left,red,False,1,0:00:32.700000,1,1,Train,Video1,1
False,,1,['cell phone'],True,163.783393541592,1,['headphone'],1,center,0.4901468172282917,GREEN,134.5,0,0,0,2840.045803343159,right,red,True,1,0:01:11.100000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.47266757255638076,YELLOW,180.5,0,0,0,5436.9138909307285,right,red,True,1,0:00:31.550000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4296041323062102,ORANGE,577.0,0,0,0,64978.76068050461,left,red,True,1,0:02:04.300000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0:02:16.450000,1,1,Train,Video1,1
True,96.84007434941384,1,['cell phone'],False,,0,[],1,center,0.4724150353928588,GREEN,54.0,0,0,0,64852.65243068723,left,red,True,1,0:00:35.450000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4609772228646444,YELLOW,451.0,0,0,0,64874.208226339186,left,red,True,1,0:01:58.400000,1,1,Train,Video1,1
False,,0,[],False,,1,['headphone'],1,center,0.4432572219035441,GREEN,25.5,0,0,0,64859.4005919519,left,red,True,1,0:01:28.800000,1,1,Train,Video1,1
False,,0,[],False,,0,[],1,center,0.451816258045771,YELLOW,196.0,0,0,0,6758.879671660487,right,red,True,1,0:02:17.400000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0:01:36.600000,1,1,Train,Video1,1
False,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0:02:04.950000,1,1,Train,Video1,1
True,87.72684879784524,1,['cell phone'],False,,0,[],1,left,0.6499259449780869,GREEN,25.5,0,0,0,64807.20864061995,left,red,True,1,0:00:47.450000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0:02:11.950000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.5137290392543484,GREEN,153.0,0,0,0,2972.2517672161352,right,red,True,1,0:01:38.300000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.47944931460396556,GREEN,38.5,0,0,0,3562.3408365428813,right,red,True,1,0:01:22.450000,1,1,Train,Video1,1
True,97.6165969494942,1,['cell phone'],False,,0,[],1,center,0.45547275384765756,GREEN,79.0,0,0,0,64857.163826319585,left,red,True,1,0:00:43.850000,1,1,Train,Video1,1
True,67.23094525588644,1,['cell phone'],False,,1,['headphone'],1,center,0.426132494537061,GREEN,45.0,0,0,0,64888.82736161512,left,red,True,1,0:01:20.100000,1,1,Train,Video1,1
True,66.70832032063167,1,['cell phone'],False,,1,['headphone'],1,center,0.49497474683058323,GREEN,68.0,0,0,0,3835.4848822803697,right,red,True,1,0:01:19.800000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4825730124331106,GREEN,114.0,0,0,0,65149.00288392161,left,red,False,1,0:02:01.250000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4777998356287173,GREEN,58.0,0,0,0,65099.200336468464,left,red,True,1,0:00:30.400000,1,1,Train,Video1,1
True,79.30952023559341,1,['watch'],False,,0,[],1,center,0.5105380369973381,GREEN,94.5,0,0,0,4451.294029079016,right,red,True,1,0:01:02.900000,1,1,Train,Video1,1
False,,0,[],False,,0,[],1,center,0.43815467837773947,GREEN,44.5,0,0,0,2675.8092531664392,right,red,True,1,0:00:39.500000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.48284784073528375,YELLOW,198.0,0,0,0,3987.241316593123,right,red,True,1,0:00:05.250000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4557225836287815,YELLOW,455.5,0,0,0,64823.19565090745,left,red,True,1,0:01:46.250000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.48115158662844343,GREEN,59.0,0,0,0,64824.1428622186,left,red,True,1,0:01:05.800000,1,1,Train,Video1,1
True,98.89893831583835,1,['cell phone'],False,,0,[],1,center,0.47059105250452654,GREEN,132.0,0,0,0,3235.3652183764657,right,red,True,1,0:00:37.800000,1,1,Train,Video1,1
True,112.2007130102122,1,['watch'],False,,0,[],1,center,0.5476160277837452,YELLOW,269.5,0,0,0,64840.684872952486,left,red,True,1,0:01:34.350000,1,1,Train,Video1,1
True,253.04940229133123,1,['closedbook'],False,,0,[],1,center,0.4750547664146523,ORANGE,985.5,0,0,0,2408.813405564894,right,red,True,1,0:01:49.650000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0:01:52.300000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,False,1,0:02:14.900000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4494161382839848,GREEN,70.5,0,0,0,64901.05313941353,left,red,True,1,0:00:00.400000,1,1,Train,Video1,1
True,95.4148835350125,1,['cell phone'],False,,1,['headphone'],1,center,0.48019603839902475,GREEN,22.0,0,0,0,3759.5262755306835,right,red,True,1,0:01:26.600000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.426132494537061,GREEN,58.5,0,0,0,64836.747930156635,left,red,True,1,0:01:11.850000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0:01:42.950000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0:02:20.750000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.44538342402818104,GREEN,25.0,0,0,0,3660.8672600209384,right,red,True,1,0:01:14.150000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0:01:44.100000,1,1,Train,Video1,1
False,,0,[],False,,0,[],1,center,0.46382489277449307,GREEN,96.0,0,0,0,65022.9753635649,left,red,True,1,0:02:17.650000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4485347611419462,GREEN,25.0,0,0,0,64934.09798359098,left,red,True,1,0:00:16.250000,1,1,Train,Video1,1
True,102.17631819555841,1,['cell phone'],False,,0,[],1,center,0.47699577802434706,GREEN,40.0,0,0,0,64820.3445061952,left,red,True,1,0:00:59.500000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4631382530304729,YELLOW,452.0,0,0,0,4887.294855448238,right,red,True,1,0:01:44.750000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.49889257892830446,ORANGE,614.0,0,0,0,3193.9604375029357,right,red,False,1,0:01:44.950000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.45041373360313114,GREEN,40.5,0,0,0,4239.593409129896,right,red,True,1,0:00:04.800000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.439645983268387,GREEN,77.5,0,0,0,64875.245374924525,left,red,True,1,0:01:15.450000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.565685424949238,GREEN,44.0,0,0,0,2118.452762500641,right,red,True,1,0:01:35.600000,1,1,Train,Video1,1
True,95.26804291051643,1,['watch'],False,,0,[],1,center,0.5287727022203486,YELLOW,300.5,0,0,0,4021.861980509571,right,red,True,1,0:01:34.050000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.5102187371947057,GREEN,128.0,0,0,0,3266.7330598350045,right,red,True,1,0:00:08.050000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.48308615039636993,GREEN,20.5,0,0,0,64847.66422075354,left,red,True,1,0:01:30.250000,1,1,Train,Video1,1
True,350.70785562915466,1,['cell phone'],True,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0:01:10.600000,1,1,Train,Video1,1
False,,1,['cell phone'],True,155.72411502397438,1,['headphone'],1,center,0.4553208464047432,YELLOW,164.0,0,0,0,64831.6605550683,left,red,True,1,0:01:11.150000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,0,[],1,center,0.4965753021614381,GREEN,31.0,0,0,0,3036.594721658978,right,red,True,1,0:00:42.450000,1,1,Train,Video1,1
True,112.0446339634344,1,['cell phone'],False,,1,['headphone'],1,right,0.41838179639693435,YELLOW,190.5,0,0,0,64855.359053516746,left,red,True,1,0:01:13.700000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4670748230102302,GREEN,91.5,0,0,0,2906.662641504235,right,red,True,1,0:01:06.100000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.48308615039636993,GREEN,20.5,0,0,0,4852.461666450789,right,red,True,1,0:00:13.450000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.5198752449100363,GREEN,116.5,0,0,0,5568.444143059394,right,red,True,1,0:00:31.650000,1,1,Train,Video1,1
True,128.82546332150332,1,['cell phone'],False,,1,['headphone'],1,center,0.485071250072666,GREEN,34.0,0,0,0,64857.378720448396,left,red,True,1,0:01:29.700000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.44476644391371384,GREEN,92.5,0,0,0,3818.4945181816124,right,red,True,1,0:01:18.400000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0:02:08.150000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4757393662214094,GREEN,53.0,0,0,0,64847.44460303597,left,red,True,1,0:00:14.350000,1,1,Train,Video1,1
True,131.7269904006009,1,['cell phone'],False,,1,['headphone'],1,center,0.4865042554105199,GREEN,82.0,0,0,0,64844.316321932056,left,red,True,1,0:01:29.850000,1,1,Train,Video1,1
True,101.54801819828883,1,['cell phone'],False,,1,['headphone'],0,,0.0,,0.0,0,0,0,0.0,,,True,1,0:01:27.700000,1,1,Train,Video1,1
True,231.1384866265244,1,['closedbook'],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0:01:48.400000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4634275570907938,GREEN,35.0,0,0,0,3551.2115237087864,right,red,True,1,0:00:02.650000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.5223516976555702,YELLOW,243.0,0,0,0,64811.000105633146,right,red,False,1,0:02:26.800000,1,1,Train,Video1,1
True,141.4496376806954,1,['watch'],False,,0,[],1,center,0.4826900565804619,GREEN,41.5,0,0,0,3529.371419562047,right,red,True,1,0:01:34.950000,1,1,Train,Video1,1
True,326.8103425535979,2,"['cell phone', 'cell phone']",False,,0,[],1,center,0.4524751129185459,GREEN,48.0,0,0,0,4126.2304675830255,right,red,True,1,0:00:34.500000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4690650298201946,GREEN,42.5,0,0,0,64904.1441222531,left,red,True,1,0:00:16.750000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.5212466913156832,GREEN,143.0,0,0,0,2024.0228240789866,left,red,False,1,0:02:27.500000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.46008567910421677,YELLOW,418.0,0,0,0,65078.89892561146,left,red,False,1,0:02:00.950000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.5150582239837204,GREEN,107.0,0,0,0,2944.1345001375266,right,red,True,1,0:01:37.150000,1,1,Train,Video1,1
False,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0:02:16.350000,1,1,Train,Video1,1
False,,1,['cell phone'],True,142.21462653327893,1,['headphone'],1,right,0.4049155956077707,GREEN,106.0,0,0,0,3314.5477791519197,right,red,True,1,0:01:12.250000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0:02:05.150000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.48416664917509733,GREEN,26.0,0,0,0,4758.533145969757,right,red,True,1,0:00:20.900000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4986229662643395,GREEN,83.5,0,0,0,3880.3034550736115,right,red,True,1,0:00:26.700000,1,1,Train,Video1,1
True,86.97700845625813,1,['watch'],False,,0,[],1,center,0.4848615801903513,GREEN,89.0,0,0,0,65039.44927512194,left,red,True,1,0:00:30.850000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0:01:52.800000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0:01:40.100000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0:02:14.200000,1,1,Train,Video1,1
False,,0,[],False,,0,[],1,center,0.4740454631399772,YELLOW,282.0,0,0,0,4871.12167961375,right,red,False,1,0:02:13.150000,1,1,Train,Video1,1
True,96.26006440887103,1,['cell phone'],False,,0,[],1,left,0.6254754289299637,GREEN,155.5,0,0,0,2183.6024855581613,left,red,True,1,0:00:48.900000,1,1,Train,Video1,1
