H-Hand Detected,H-Distance,H-Illegal Objects,H-Prohibited Item,F-Hand Detected,F-Distance,F-Illegal Objects,F-Prohibited Item,num_faces,iris_pos,iris_ratio,mouth_zone,mouth_area,x_rotation,y_rotation,z_rotation,radial_distance,gaze_direction,gaze_zone,verification_result,Cheat Score,timestamp,face_is_cheating,hand_is_cheating,split,video,is_cheating
True,104.12012293500234,1,['closedbook'],False,,0,[],1,center,0.4710198577153126,GREEN,68.0,0,0,0,9.574745888123957,forward,white,True,1,0-00-48.450000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4449941594899848,GREEN,11.0,0,0,0,16.48449336947272,down,red,True,1,0-00-22.500000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-13.650000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4609209615325419,YELLOW,161.5,0,0,0,2.994980143897173,forward,white,True,1,0-00-57.500000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4525483399593904,GREEN,84.5,0,0,0,5.4471979615494455,forward,white,True,1,0-01-02.950000,0,0,Train,Video2,0
True,84.86459803710851,1,['watch'],False,,0,[],1,center,0.48507125007266594,GREEN,67.5,0,0,0,4.643048210250938,forward,white,True,1,0-00-46.800000,0,0,Train,Video2,0
True,101.86265262597475,1,['closedbook'],False,,0,[],1,right,0.41743055138244006,GREEN,9.0,0,0,0,7.267142163218178,forward,white,True,1,0-00-07.100000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4991371865874979,GREEN,12.0,0,0,0,10.756122618861477,down,yellow,False,1,0-00-17.650000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-09.600000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4520151060855485,GREEN,87.0,0,0,0,5.999998738198598,forward,white,True,1,0-00-08.850000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4734320764739993,GREEN,52.5,0,0,0,5.254557552063364,forward,white,True,1,0-00-52.400000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4802134756609873,GREEN,18.5,0,0,0,4.983097213581113,forward,white,True,1,0-01-17.800000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.49143609346716094,GREEN,91.5,0,0,0,1.8839818271542426,forward,white,True,1,0-01-01.350000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-00-18.350000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4481417464717474,GREEN,15.0,0,0,0,22.456916038808956,down,red,True,1,0-00-38.900000,0,0,Train,Video2,0
True,106.77546534667971,1,['closedbook'],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,1,0-00-28.250000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4204706649821094,GREEN,9.0,0,0,0,16.897600998864384,down,red,True,1,0-00-36.250000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.45175395145262554,GREEN,2.0,0,0,0,19.860508402461736,down,red,False,1,0-00-23.900000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4779586221049313,GREEN,13.0,0,0,0,7.479508849117138,forward,white,True,1,0-01-07.050000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.48507125007266594,GREEN,58.5,0,0,0,2.403582814603103,forward,white,True,1,0-00-46.700000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.48316866340375764,GREEN,66.5,0,0,0,2.815060224664374,forward,white,True,1,0-01-16.550000,0,0,Train,Video2,0
True,234.47174669882938,1,['watch'],False,,1,['headphone'],1,center,0.43912727597488116,GREEN,1.0,0,0,0,13.918773428553143,down,yellow,True,1,0-01-03.800000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.45067594598575533,GREEN,7.5,0,0,0,17.509741430923842,down,red,True,1,0-00-21.800000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.46354060067683006,GREEN,109.5,0,0,0,5.445509583059841,forward,white,True,1,0-01-19.650000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4880563320939731,GREEN,48.5,0,0,0,7.558216053038953,forward,white,True,1,0-00-51.450000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4719773786045226,GREEN,112.5,0,0,0,4.463895183801796,forward,white,True,1,0-01-37.500000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.447213595499958,GREEN,41.0,0,0,0,5.513607784096488,forward,white,True,1,0-01-41.550000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-00-13.450000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4901997027882395,GREEN,66.5,0,0,0,11.606802809762497,right,yellow,False,1,0-00-19.800000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.47044462461930386,GREEN,24.5,0,0,0,7.188375537292788,forward,white,True,1,0-00-31.100000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4472135954999579,GREEN,40.0,0,0,0,23.3392053797179,right,red,True,1,0-00-23.150000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4357977161242459,GREEN,12.0,0,0,0,13.128018561717342,down,yellow,True,1,0-00-15.350000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-00-12.450000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,right,0.4088438389795459,GREEN,7.5,0,0,0,11.868789500417346,down,yellow,True,1,0-00-15.900000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,right,0.40745015032516557,GREEN,46.0,0,0,0,3.3413403931271244,forward,white,True,1,0-00-06.500000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.45772094218924925,GREEN,90.0,0,0,0,4.714647411569279,forward,white,True,1,0-00-08.550000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-13.450000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,right,0.3898796902116166,GREEN,15.0,0,0,0,13.395801887096257,down,yellow,True,1,0-00-15.600000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,right,0.418723910179225,GREEN,93.5,0,0,0,2.015864318129363,forward,white,True,1,0-01-00.450000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.48507125007266594,GREEN,96.5,0,0,0,4.591866195375828,forward,white,True,1,0-01-31.250000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.5198752449100363,YELLOW,182.0,0,0,0,11.107669951980498,up,yellow,True,1,0-00-47.350000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4524470031791268,GREEN,0.5,0,0,0,11.40241975053824,down,yellow,False,1,0-00-18.100000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4637730532305317,GREEN,8.5,0,0,0,14.014892964619044,left,yellow,True,1,0-00-13.700000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,right,0.4186379485411743,GREEN,94.5,0,0,0,15.737609435643062,down,red,True,1,0-00-21.500000,0,0,Train,Video2,0
True,130.66751700403586,1,['watch'],False,,0,[],1,center,0.4592917429145543,GREEN,17.5,0,0,0,22.37690698084218,down,red,True,1,0-00-38.200000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.5014998962340339,GREEN,153.5,0,0,0,3.9659670428200946,forward,white,True,1,0-01-36.350000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-00-11.650000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4285372672044641,YELLOW,251.0,0,0,0,4.727116765759447,forward,white,True,1,0-01-39.450000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.48166378315169184,GREEN,36.5,0,0,0,6.152128784139163,forward,white,True,1,0-01-21.450000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4724150353928588,GREEN,75.0,0,0,0,6.625678971619788,forward,white,True,1,0-00-42.700000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4828573122267655,GREEN,11.5,0,0,0,19.425670538350023,down,red,True,1,0-00-20.750000,0,0,Train,Video2,0
True,,0,[],False,,2,"['headphone', 'headphone']",1,center,0.43777227223091403,GREEN,46.0,0,0,0,9.37855225294327,forward,white,True,1,0-00-14.400000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4237135986070358,GREEN,8.5,0,0,0,13.413996757406958,down,yellow,False,1,0-01-14.300000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.46434188148349087,GREEN,26.5,0,0,0,1.606270908215078,forward,white,True,1,0-01-00.100000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4915645305881436,GREEN,95.5,0,0,0,7.896563119022187,forward,white,True,1,0-00-50.200000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.43627350651936947,GREEN,102.5,0,0,0,4.1243638328282355,forward,white,True,1,0-00-57.900000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4392527096591926,GREEN,22.0,0,0,0,10.000519887885527,down,yellow,True,1,0-00-03.900000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.43745085607619416,GREEN,34.0,0,0,0,13.269918051520857,left,yellow,True,1,0-01-05.850000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4664892207294094,GREEN,1.0,0,0,0,9.861354916280499,down,white,True,1,0-00-34.950000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4443127199433393,GREEN,14.0,0,0,0,10.34181219708082,down,yellow,True,1,0-00-40.600000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4939574819698493,GREEN,137.0,0,0,0,3.0803951650936696,forward,white,True,1,0-01-16.900000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4932193286180591,GREEN,3.0,0,0,0,6.9582387195574595,forward,white,True,1,0-00-31.400000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.5133260656103843,YELLOW,161.5,0,0,0,11.138249400426634,left,yellow,True,1,0-01-38.650000,0,0,Train,Video2,0
True,93.86160024205851,1,['watch'],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-12.050000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-00-00.250000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.43000658178376583,GREEN,40.0,0,0,0,5.927103162694996,forward,white,True,1,0-01-40.350000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4666023121649932,GREEN,110.0,0,0,0,2.525947357836733,forward,white,True,1,0-00-05.350000,0,0,Train,Video2,0
True,136.48809471891678,1,['closedbook'],False,,0,[],1,right,0.41503746524979596,GREEN,5.5,0,0,0,6.675493096498371,forward,white,True,1,0-00-08.400000,0,0,Train,Video2,0
True,,0,[],False,,2,"['headphone', 'headphone']",1,center,0.4998269596764236,GREEN,8.5,0,0,0,17.407050286841738,left,red,True,1,0-01-05.100000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4756121282639081,GREEN,42.0,0,0,0,5.321011129844246,forward,white,True,1,0-00-52.500000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4657971306985123,YELLOW,184.5,0,0,0,17.93981988063529,left,red,True,1,0-00-01.100000,0,0,Train,Video2,0
True,104.27847332982968,1,['closedbook'],False,,0,[],1,center,0.4923941176162942,GREEN,78.0,0,0,0,11.904769345293492,up,yellow,True,1,0-00-48.150000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4859011416119772,GREEN,136.5,0,0,0,2.353477689539024,forward,white,True,1,0-00-55.150000,0,0,Train,Video2,0
True,140.9432509913121,1,['watch'],False,,0,[],1,center,0.44034471909426637,GREEN,27.5,0,0,0,15.580993922798598,down,red,False,1,0-00-45.150000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4396686822891455,GREEN,63.5,0,0,0,21.077736866339592,right,red,True,1,0-00-23.300000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4522442778829026,YELLOW,177.5,0,0,0,3.4858367605922913,forward,white,True,1,0-01-34.650000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4685212856658182,GREEN,17.5,0,0,0,15.49192699339791,down,red,False,1,0-00-25.700000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.482032440394199,GREEN,27.5,0,0,0,14.988290060508769,down,yellow,False,1,0-01-14.350000,0,0,Train,Video2,0
True,135.83077707206124,1,['closedbook'],False,,0,[],1,center,0.5,GREEN,8.0,0,0,0,9.737430422399033,down,white,True,1,0-00-08.300000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4987750083677684,GREEN,10.0,0,0,0,6.235904045239528,forward,white,True,1,0-00-31.250000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4502978637412856,GREEN,6.5,0,0,0,14.327894255110104,down,yellow,True,1,0-00-15.450000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4939574819698493,GREEN,40.5,0,0,0,8.426896844759764,forward,white,True,1,0-00-50.300000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4710021267605585,GREEN,115.5,0,0,0,4.179016929925951,forward,white,True,1,0-01-34.800000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4931969619160719,GREEN,94.0,0,0,0,2.8370744297608774,forward,white,True,1,0-01-17.050000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,right,0.41759156606591413,GREEN,21.5,0,0,0,12.464334804485333,down,yellow,True,1,0-00-15.650000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.46977617561176277,GREEN,9.0,0,0,0,24.18941408809168,down,red,True,1,0-00-27.750000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.49743368707551633,GREEN,28.5,0,0,0,5.1490104275122635,forward,white,True,1,0-01-29.500000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.5011472290416363,YELLOW,165.0,0,0,0,8.008668666535817,forward,white,True,1,0-00-50.450000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.47432120458635235,GREEN,117.5,0,0,0,8.463738106337598,forward,white,True,1,0-00-50.600000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.45057017362892193,GREEN,149.5,0,0,0,3.6608655358882882,forward,white,True,1,0-01-17.300000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.5,GREEN,39.5,0,0,0,10.750044883228533,down,yellow,False,1,0-00-18.200000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,right,0.4004714203168137,GREEN,61.5,0,0,0,5.637875406105133,forward,white,True,1,0-01-41.450000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4383972994809528,GREEN,51.0,0,0,0,3.011791451221861,forward,white,True,1,0-00-56.800000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.47873080948072955,GREEN,93.0,0,0,0,3.296785808357341,forward,white,True,1,0-00-55.400000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.48630890426246925,GREEN,41.5,0,0,0,19.08076137196469,left,red,True,1,0-01-05.200000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.44651916403212105,GREEN,48.5,0,0,0,3.0686468432280765,forward,white,True,1,0-01-00.700000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.46984541817616154,GREEN,31.5,0,0,0,15.032616715468613,down,red,False,1,0-01-14.250000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.45714285714285713,GREEN,13.0,0,0,0,23.69261901273984,down,red,True,1,0-00-27.400000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.42334718496365775,GREEN,14.5,0,0,0,13.615212550758757,down,yellow,True,1,0-01-04.550000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.47059105250452654,YELLOW,239.5,0,0,0,6.671194179193022,forward,white,True,1,0-01-38.200000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-00-12.900000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.45639832430810356,GREEN,4.5,0,0,0,21.801648924823898,down,red,False,1,0-00-28.700000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4425880097127162,GREEN,39.5,0,0,0,2.2672320432408943,forward,white,True,1,0-00-58.400000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,right,0.40395160020336496,GREEN,7.5,0,0,0,24.3501187183234,down,red,True,1,0-00-29.700000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4724150353928588,GREEN,74.5,0,0,0,8.017276227850417,down,white,True,1,0-00-32.950000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4366997590725877,GREEN,119.5,0,0,0,3.2702540914639404,forward,white,True,1,0-01-35.050000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,right,0.41993874281595206,GREEN,103.5,0,0,0,12.051149564839571,down,yellow,False,1,0-01-22.600000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4338609156373123,GREEN,87.0,0,0,0,4.020889947592484,forward,white,True,1,0-00-53.250000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.5289919840512798,GREEN,70.5,0,0,0,6.0959047531867965,forward,white,True,1,0-00-49.650000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-00-00.750000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.44465187504656417,GREEN,23.5,0,0,0,7.266216859804169,forward,white,True,1,0-01-06.900000,0,0,Train,Video2,0
True,127.12198865656563,1,['closedbook'],False,,0,[],1,right,0.41743055138244006,GREEN,72.0,0,0,0,11.305281757678522,down,yellow,True,1,0-00-07.350000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.45901734235589436,GREEN,49.5,0,0,0,3.9887006343034614,forward,white,True,1,0-01-24.400000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,1,0-00-10.850000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4366997590725877,GREEN,13.0,0,0,0,19.68570030014841,down,red,True,1,0-00-28.050000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4682769228250651,GREEN,116.0,0,0,0,3.498215049619155,forward,white,True,1,0-01-33.300000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.456361482017319,YELLOW,197.5,0,0,0,8.982614205713089,forward,white,True,1,0-01-39.100000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.423490299175981,YELLOW,294.0,0,0,0,9.925257898118705,forward,white,True,1,0-00-13.900000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4202979499690264,GREEN,88.5,0,0,0,14.492498942341413,left,yellow,True,1,0-00-13.750000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.48972852162832575,GREEN,72.5,0,0,0,2.254542091027867,forward,white,True,1,0-01-01.450000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4980911913351712,GREEN,32.5,0,0,0,5.499657100407462,forward,white,True,1,0-01-29.100000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.5,GREEN,127.5,0,0,0,4.236690796338383,forward,white,True,1,0-01-35.900000,0,0,Train,Video2,0
True,82.54089895318563,1,['watch'],False,,0,[],1,center,0.43912727597488116,GREEN,10.0,0,0,0,9.809185308181602,down,white,True,1,0-00-41.200000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.5,GREEN,16.5,0,0,0,4.931140509752998,forward,white,True,1,0-01-29.950000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4813254700769495,GREEN,15.0,0,0,0,12.826521307987504,down,yellow,True,1,0-00-17.750000,0,0,Train,Video2,0
True,219.97272558205938,1,['watch'],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-11.600000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.44985944088365526,GREEN,91.5,0,0,0,13.34841462803502,down,yellow,True,1,0-00-07.750000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.5014998962340339,GREEN,131.5,0,0,0,3.7828177297117986,forward,white,True,1,0-01-36.900000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-00-18.600000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.47211946685140194,GREEN,123.5,0,0,0,2.136755474093789,forward,white,True,1,0-01-01.100000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-10.200000,0,0,Train,Video2,0
True,110.07270324653611,1,['closedbook'],False,,0,[],1,center,0.5159229308610301,GREEN,83.5,0,0,0,8.188121274885447,forward,white,True,1,0-00-50.950000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.45995011580793527,GREEN,24.0,0,0,0,7.387401897615922,forward,white,True,1,0-00-32.350000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,1,0-00-28.600000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4939574819698493,GREEN,110.0,0,0,0,2.720529302240209,forward,white,True,1,0-01-16.650000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.480312585233006,GREEN,36.5,0,0,0,5.750651198258482,forward,white,True,1,0-01-28.550000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4661627315730981,GREEN,61.5,0,0,0,3.848163515566747,forward,white,True,1,0-01-36.550000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4643318068425182,GREEN,137.5,0,0,0,2.5044068035223823,forward,white,True,1,0-01-01.400000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4607213376254634,GREEN,93.0,0,0,0,5.57108523869033,forward,white,True,1,0-01-40.050000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-00-18.950000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-09.700000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.423490299175981,YELLOW,389.5,0,0,0,11.836707844167663,forward,yellow,True,1,0-00-13.850000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.444626031280567,GREEN,96.5,0,0,0,12.359775244279653,down,yellow,True,1,0-00-10.750000,0,0,Train,Video2,0
True,140.9432509913121,1,['watch'],False,,0,[],1,center,0.4730385101646223,GREEN,39.0,0,0,0,18.39491565241943,down,red,True,1,0-00-44.450000,0,0,Train,Video2,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-13.750000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.480312585233006,GREEN,23.5,0,0,0,4.640792845358845,forward,white,True,1,0-01-27.200000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4809539749067967,GREEN,40.5,0,0,0,3.2387651107548243,forward,white,True,1,0-00-53.300000,0,0,Train,Video2,0
True,,0,[],False,,1,['headphone'],1,center,0.4770278351999552,YELLOW,240.5,0,0,0,3.2334762405776507,forward,white,True,1,0-01-15.950000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4457075910546245,GREEN,2.5,0,0,0,10.99093723695624,down,yellow,True,1,0-00-30.700000,0,0,Train,Video2,0
True,,0,[],False,,0,[],1,center,0.4946292749707802,GREEN,36.5,0,0,0,11.383300927939231,down,yellow,False,1,0-00-19.950000,0,0,Train,Video2,0
